"","TCGA-BLCA","TCGA-BRCA","TCGA-COAD","TCGA-HNSC","TCGA-KICH","TCGA-KIRC","TCGA-KIRP","TCGA-LIHC","TCGA-LUAD","TCGA-LUSC","TCGA-PRAD","TCGA-STAD","TCGA-THCA","TCGA-UCEC","maxTS","specific"
"ENSG00000228434.1",0.253832569901081,0.245884706239768,0.2435055348039,0.231578720399194,0.219759450318196,0.254620897074417,0.235130953155853,0.21025624376328,0.272467676295533,0.25582282228805,0.227917675458861,0.366426806954928,0.215924147847745,0.237995567261832,0.366426806954928,"TCGA-STAD"
"ENSG00000204054.10",0.223116588005071,0.247415361197207,0.223017752229409,0.219036668729267,0.30914531170465,0.250145244972108,0.270815211242597,0.246719031741411,0.243127639250347,0.227141772698866,0.27932691856405,0.235470450228222,0.264458345041722,0.250286357746024,0.30914531170465,"TCGA-KICH"
"ENSG00000253284.2",0.260482259652789,0.222845425207237,0.322341840133313,0.191040164095606,0.176811369986179,0.261852436466131,0.196898175826381,0.187371568823248,0.322621994172231,0.208033190338506,0.224414145174416,0.322733350450437,0.1896590300785,0.32652037237284,0.32652037237284,"TCGA-UCEC"
"ENSG00000268205.1",0.250064600995936,0.255417850679345,0.245718008056307,0.237685280379464,0.239087025025151,0.246751105225138,0.258943953158933,0.221296767758662,0.24982002551689,0.258166657045958,0.2587969715653,0.261459041905856,0.259139852848866,0.259449857409906,0.261459041905856,"TCGA-STAD"
"ENSG00000214049.6",0.520077714629675,0.180674603069573,0.280873424967551,0.190709367584383,0.168041926269178,0.169638896238612,0.220496195835107,0.195967256841427,0.200658447322396,0.189959516087734,0.169852221752768,0.279118529578968,0.169967947527394,0.34490685146924,0.520077714629675,"TCGA-BLCA"
"ENSG00000249859.6",0.270971490678102,0.288026933686916,0.266735708522277,0.248757402152475,0.186642262515912,0.269664706014429,0.21108885597449,0.20685176978152,0.267226207283672,0.275953293995967,0.25033264467339,0.277176418453187,0.189555196724277,0.26217506320508,0.288026933686916,"TCGA-BRCA"
"ENSG00000231312.5",0.25401144176625,0.24027438088589,0.248607108903556,0.213666271629985,0.29439159860702,0.259327721913949,0.251409995420697,0.267490445117786,0.255786315287696,0.239817019266132,0.257266072238692,0.245818715774261,0.241253424031448,0.226912240939128,0.29439159860702,"TCGA-KICH"
"ENSG00000256546.1",0.234495988820486,0.189447115273813,0.308643092723665,0.22813029905622,0.202231613382463,0.344821730986159,0.314314043718888,0.212478385849454,0.230616321852074,0.244083069431014,0.217591750936193,0.263840224290334,0.213388474114886,0.24727663877668,0.344821730986159,"TCGA-KIRC"
"ENSG00000231764.7",0.244243164655631,0.181781246023097,0.199233021195084,0.208040649296074,0.170951688153257,0.183669031129265,0.173029318850818,0.180746824162305,0.200027681426237,0.282768012968451,0.221054806051447,0.201002714291949,0.175635394992156,0.629638770335595,0.629638770335595,"TCGA-UCEC"
"ENSG00000249592.4",0.234045577669405,0.281108154093237,0.246823158738742,0.212865648043165,0.236815388950056,0.246176701978626,0.234110993536543,0.223563370024068,0.269358946113893,0.245691189861842,0.276423154914718,0.268108248805588,0.256550765783127,0.26268747522071,0.281108154093237,"TCGA-BRCA"
"ENSG00000259583.2",0.244180767175773,0.235532534621204,0.253527313439892,0.226841448529116,0.182542309332351,0.251197666725947,0.241645433358226,0.178661726753885,0.240318415862974,0.258931778536537,0.410878802449223,0.251823686415837,0.235029411508619,0.226674612320347,0.410878802449223,"TCGA-PRAD"
"ENSG00000186019.10",0.272716915278188,0.260422534760756,0.213822682211338,0.221549610986955,0.213142777484733,0.224051804217394,0.225100197620751,0.217599404661071,0.239153796898993,0.27753201771966,0.297858371839129,0.267459604845462,0.287965823644964,0.263532329191851,0.297858371839129,"TCGA-PRAD"
"ENSG00000176593.6",0.252236176592399,0.273320305991022,0.201828298257623,0.20215620630682,0.259974297764913,0.280721150864536,0.254514490008584,0.204506184762687,0.257414416322791,0.249694364897146,0.292045650083354,0.225685057760685,0.286429750203404,0.239206615976443,0.292045650083354,"TCGA-PRAD"
"ENSG00000240498.5",0.283612925438508,0.258730997582497,0.290871986651091,0.277616379823733,0.215973991031398,0.23499204868205,0.200302043364922,0.244647118832407,0.274319416585655,0.276566506263224,0.19192578790293,0.268825920141567,0.207898565702578,0.248471071905011,0.290871986651091,"TCGA-COAD"
"ENSG00000259820.1",0.22366022555848,0.245395331956496,0.249676652894502,0.206341246868648,0.347548159144472,0.268845359614825,0.221824086497711,0.231056129878142,0.286434287845686,0.240470658499491,0.243001530115884,0.251985133248519,0.233490207363567,0.225812422507722,0.347548159144472,"TCGA-KICH"
"ENSG00000179406.6",0.251100385576056,0.246199114158809,0.225724665140215,0.256477213501541,0.227067775976961,0.250281762679219,0.290299211602136,0.218823414752205,0.247758723782368,0.259791485688757,0.244400242260989,0.263438628793224,0.2441590129272,0.270640537685156,0.290299211602136,"TCGA-KIRP"
"ENSG00000242516.1",0.262676417531619,0.216770228446795,0.255452338813199,0.227043646985931,0.426712416966911,0.225095552741542,0.254055214121709,0.198771076105301,0.236459805198466,0.232753930123092,0.209410504895358,0.235478171972394,0.224453417955715,0.234818292057194,0.426712416966911,"TCGA-KICH"
"ENSG00000258701.1",0.228404988236691,0.272929255606599,0.225432888695283,0.230615433871727,0.2650639506822,0.236503260059188,0.253867471444704,0.223623902632296,0.286870579035718,0.260639616881433,0.258039167278016,0.229091627149153,0.271583357998375,0.251487786590049,0.286870579035718,"TCGA-LUAD"
"ENSG00000232931.4",0.237510823606197,0.271769590268354,0.254857097277481,0.211524865318687,0.211717527693576,0.251413558674363,0.258002670868875,0.204598179430406,0.370374204545259,0.243922152680381,0.238861964988002,0.255457177376558,0.21584336835905,0.239921098366192,0.370374204545259,"TCGA-LUAD"
"ENSG00000249673.5",0.250230043326736,0.245242999502288,0.221969529234247,0.269183408130119,0.259316347510495,0.248872618131089,0.275053804361846,0.214621289452889,0.249284524105281,0.251308933595789,0.249391564315184,0.236843647718417,0.282661604884034,0.24224537208586,0.282661604884034,"TCGA-THCA"
"ENSG00000231607.7",0.277525986719164,0.256732585018232,0.277724504230909,0.255717859538742,0.201567451051289,0.243439041991153,0.205339146225133,0.221461072889583,0.275703442311407,0.27732035612661,0.209785748195656,0.303390368747448,0.232527849885766,0.240046371001274,0.303390368747448,"TCGA-STAD"
"ENSG00000152931.7",0.196237925499508,0.209073918599841,0.188092989823358,0.19676530353516,0.355107197278383,0.191065030628024,0.180129040677528,0.187086966912676,0.184154525533459,0.213570786929137,0.562948404231093,0.204637009162505,0.176178471976507,0.237087690345363,0.562948404231093,"TCGA-PRAD"
"ENSG00000234608.6",0.274833097100265,0.247212120621833,0.282216559271225,0.231539785457139,0.240390427276832,0.235058879965007,0.245045495044659,0.222123592474197,0.250032661054466,0.264031797932875,0.260850061589936,0.240498801661122,0.239033739341146,0.264697221233734,0.282216559271225,"TCGA-COAD"
